Date ,Incident Type,Location,City,Unit ID,Whole Address,Latitude,Longitude
01/06/2023,MISSING PERSON,8301 Oglethorpe St," New Carollton MD, 20784",PP/NC10,"8301 Oglethorpe St New Carollton MD, 20784",38.9618856,-76.8735599
01/06/2023,VANDALISM,8500 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC10,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
01/06/2023,MISSING PERSON,5903 Mentana St," New Carollton MD, 20784",PP/NC10,"5903 Mentana St New Carollton MD, 20784",38.9643668,-76.8786269
01/06/2023,911 DISCONNECT,8500 Annapolis Rd Wb," New Carollton MD, 20784",,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
01/06/2023,MISC POLICE INCIDENT,7405 Potomac Ct," New Carollton MD, 20784",PP/NC50,"7405 Potomac Ct New Carollton MD, 20784",38.9734973,-76.8864859
01/07/2023,STOLEN VEH,7527 Riverdale Rd Eb Apt 1818," New Carollton MD, 20784",PP/NC21,"7527 Riverdale Rd Eb Apt 1818 New Carollton MD, 20784",38.957621,-76.8822467
01/07/2023,STOLEN VEH,7503 Riverdale Rd Eb Apt 2029," New Carollton MD, 20784",PP/NC21,"7503 Riverdale Rd Eb Apt 2029 New Carollton MD, 20784",38.9606214,-76.8815948
01/07/2023,T - Traffic Stop,Annapolis Rd Eb / 85th Ave," New Carollton MD, 20784",PP/NC20,"Annapolis Rd Eb / 85th Ave New Carollton MD, 20784",38.964453,-76.8707519
01/07/2023,ACCIDENT,8498 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC21,"8498 Annapolis Rd Wb New Carollton MD, 20784",38.9578924,-76.8698215
01/07/2023,MISC POLICE INCIDENT,5313 85th Ave," New Carollton MD, 20784",,"5313 85th Ave New Carollton MD, 20784",38.9554074,-76.8675536
01/07/2023,CHECK WELFARE,5325 85th Ave Apt 13," New Carollton MD, 20784",,"5325 85th Ave Apt 13 New Carollton MD, 20784",38.9554106,-76.8675534
01/07/2023,911 DISCONNECT,7790 Riverdale Rd Wb," New Carollton MD, 20784",,"7790 Riverdale Rd Wb New Carollton MD, 20784",38.9578728,-76.8726366
01/07/2023,MISSING PERSON,5903 Mentana St," New Carollton MD, 20784",PP/NC21,"5903 Mentana St New Carollton MD, 20784",38.9643668,-76.8786269
01/07/2023,DISORDERLY,5417 85th Ave Apt 102," New Carollton MD, 20784",PP/NC20,"5417 85th Ave Apt 102 New Carollton MD, 20784",38.9560548,-76.8678178
01/07/2023,ASSAULT REPORT,6634 Adrian St," New Carollton MD, 20784",PP/NC21,"6634 Adrian St New Carollton MD, 20784",38.9710632,-76.8922054
01/07/2023,ACCIDENT,Annapolis Rd Eb / Riverdale Rd Eb," New Carollton MD, 20784",PP/B305,"Annapolis Rd Eb / Riverdale Rd Eb New Carollton MD, 20784",38.9557861,-76.8729861
01/07/2023,SUSPICIOUS PERSON,5500 Karen Elaine Dr," New Carollton MD, 20784",PP/NC20,"5500 Karen Elaine Dr New Carollton MD, 20784",38.955689,-76.8781612
01/07/2023,SUSPICIOUS PERSON,5500 Karen Elaine Dr," New Carollton MD, 20784",PP/NC20,"5500 Karen Elaine Dr New Carollton MD, 20784",38.955689,-76.8781612
01/07/2023,THEFT J O,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC3171,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
01/07/2023,ASSAULT COMBINED,7790 Riverdale Rd Wb," New Carollton MD, 20784",PP/NC21,"7790 Riverdale Rd Wb New Carollton MD, 20784",38.9578728,-76.8726366
01/07/2023,VEHICLE ACCIDENT COMBINED,8452 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC10,"8452 Annapolis Rd Wb New Carollton MD, 20784",38.9580147,-76.8714205
01/07/2023,VEHICLE ACCIDENT COMBINED,8100 Annapolis Rd Wb," New Carollton MD, 20784",,"8100 Annapolis Rd Wb New Carollton MD, 20784",38.9557228,-76.874168
01/07/2023,ASSAULT COMBINED,7717 Riverdale Rd Eb Apt 202," New Carollton MD, 20784",PP/NC10,"7717 Riverdale Rd Eb Apt 202 New Carollton MD, 20784",38.9580263,-76.8768647
01/07/2023,UNKNOWN TROUBLE,8120 Legation Rd," New Carollton MD, 20784",,"8120 Legation Rd New Carollton MD, 20784",38.9608761,-76.8741305
01/07/2023,HIT AND RUN,Legation Rd / Topton St," New Carollton MD, 20784",PP/NC10,"Legation Rd / Topton St New Carollton MD, 20784",38.9606515,-76.8747518
01/07/2023,RESIDENTIAL ALARM,8430 Ravenswood Rd," New Carollton MD, 20784",PP/NC10,"8430 Ravenswood Rd New Carollton MD, 20784",38.9719944,-76.87365
01/07/2023,DISORDERLY,6008 89th Ave," New Carollton MD, 20784",PP/NC10,"6008 89th Ave New Carollton MD, 20784",38.9679616,-76.8663982
01/07/2023,MISC POLICE INCIDENT,8315 Larchwood St," New Carollton MD, 20784",,"8315 Larchwood St New Carollton MD, 20784",38.9678791,-76.8779738
01/07/2023,HIT AND RUN,8315 Larchwood St," New Carollton MD, 20784",PP/NC10,"8315 Larchwood St New Carollton MD, 20784",38.9678791,-76.8779738
01/07/2023,DOMESTIC,5508 Karen Elaine Dr Apt 824," New Carollton MD, 20784",PP/NC50,"5508 Karen Elaine Dr Apt 824 New Carollton MD, 20784",38.956422,-76.879214
01/07/2023,ARMED PERSON,5433 85th Ave Apt 102," New Carollton MD, 20784",PP/NC50,"5433 85th Ave Apt 102 New Carollton MD, 20784",38.9562071,-76.8682094
01/07/2023,911 DISCONNECT,5341 85th Ave," New Carollton MD, 20784",,"5341 85th Ave New Carollton MD, 20784",38.9545652,-76.8671992
01/07/2023,911 DISCONNECT,7590 Good Luck Rd," New Carollton MD, 20784",,"7590 Good Luck Rd New Carollton MD, 20784",38.9776171,-76.8747144
01/08/2023,SUSPICIOUS OCC AUTO,8300 Quintana St," New Carollton MD, 20784",PP/NC50,"8300 Quintana St New Carollton MD, 20784",38.9686499,-76.8755079
01/08/2023,ASSAULT COMBINED,8320 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC21,"8320 Annapolis Rd Wb New Carollton MD, 20784",38.9572624,-76.8711502
01/08/2023,MISC POLICE INCIDENT,7701 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC21,"7701 Riverdale Rd Eb New Carollton MD, 20784",38.9591036,-76.8772939
01/08/2023,UNKNOWN TROUBLE,8211 Annapolis Rd Eb," New Carollton MD, 20784",,"8211 Annapolis Rd Eb New Carollton MD, 20784",38.9553714,-76.8721411
01/08/2023,911 DISCONNECT,7592 Good Luck Rd," New Carollton MD, 20784",,"7592 Good Luck Rd New Carollton MD, 20784",38.9776681,-76.8745782
01/08/2023,RESIDENTIAL ALARM,6010 85th Pl," New Carollton MD, 20784",PP/2B5,"6010 85th Pl New Carollton MD, 20784",38.9658521,-76.871443
01/08/2023,THEFT REPORT,6410 86th Ave," New Carollton MD, 20784",PP/NC21,"6410 86th Ave New Carollton MD, 20784",38.9747212,-76.8726141
01/08/2023,DISORDERLY,5450 85th Ave Apt 104," New Carollton MD, 20784",PP/NC20,"5450 85th Ave Apt 104 New Carollton MD, 20784",38.954822,-76.86963
01/08/2023,ASSAULT,5450 85th Ave," New Carollton MD, 20784",,"5450 85th Ave New Carollton MD, 20784",38.954822,-76.86963
01/08/2023,ACCIDENT,Annapolis Rd Wb / 85th Ave," New Carollton MD, 20784",PP/NC21,"Annapolis Rd Wb / 85th Ave New Carollton MD, 20784",38.964453,-76.8707519
01/08/2023,PROPERTY ALARM COMMERCIAL,8461 Annapolis Rd Eb," New Carollton MD, 20784",,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
01/08/2023,VEHICLE ACCIDENT COMBINED,8500 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC10,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
01/08/2023,911 DISCONNECT,6408 Kaslo St," New Carollton MD, 20784",,"6408 Kaslo St New Carollton MD, 20784",38.9712507,-76.8836486
01/08/2023,FOUND,5903 Mentana St," New Carollton MD, 20784",PP/NC10,"5903 Mentana St New Carollton MD, 20784",38.9643668,-76.8786269
01/08/2023,MISC POLICE INCIDENT,5804 84th Ave," New Carollton MD, 20784",,"5804 84th Ave New Carollton MD, 20784",38.9615189,-76.8713979
01/08/2023,911 DISCONNECT,5508 Karen Elaine Dr," New Carollton MD, 20784",,"5508 Karen Elaine Dr New Carollton MD, 20784",38.956422,-76.879214
01/08/2023,SUSPICIOUS AUTO,6421 Jodie St," New Carollton MD, 20784",,"6421 Jodie St New Carollton MD, 20784",38.9709855,-76.8842229
01/08/2023,SUSPICIOUS AUTO,6421 Jodie St," New Carollton MD, 20784",,"6421 Jodie St New Carollton MD, 20784",38.9709855,-76.8842229
01/09/2023,T - Traffic Stop,Westbrook Dr / Powhatan St," New Carollton MD, 20784",PP/NC50,"Westbrook Dr / Powhatan St New Carollton MD, 20784",38.96551,-76.872965
01/09/2023,911 DISCONNECT,8320 Oliver St," New Carollton MD, 20784",,"8320 Oliver St New Carollton MD, 20784",38.9646303,-76.8733798
01/09/2023,DOMESTIC,5328 85th Ave Apt C8," New Carollton MD, 20784",PP/NC26,"5328 85th Ave Apt C8 New Carollton MD, 20784",38.9534336,-76.8720817
01/09/2023,STOLEN VEH,5422 85th Ave Apt 101," New Carollton MD, 20784",PP/NC21,"5422 85th Ave Apt 101 New Carollton MD, 20784",38.954246,-76.870856
01/09/2023,STOLEN VEH,7601 Riverdale Rd Eb Apt 437," New Carollton MD, 20784",PP/NC20,"7601 Riverdale Rd Eb Apt 437 New Carollton MD, 20784",38.9600699,-76.880187
01/09/2023,HIT AND RUN,8315 Larchwood St," New Carollton MD, 20784",PP/NC21,"8315 Larchwood St New Carollton MD, 20784",38.9678791,-76.8779738
01/09/2023,ASSAULT,5506 Karen Elaine Dr Apt 803," New Carollton MD, 20784",PP/NC20,"5506 Karen Elaine Dr Apt 803 New Carollton MD, 20784",38.9559758,-76.87949
01/09/2023,HIT AND RUN,5819 Nystrom St," New Carollton MD, 20784",PP/NC21,"5819 Nystrom St New Carollton MD, 20784",38.9630813,-76.8788633
01/09/2023,ADDED INFORMATION,5295 85th Ave Apt 204," New Carollton MD, 20784",,"5295 85th Ave Apt 204 New Carollton MD, 20784",38.9541486,-76.8684477
01/09/2023,ACCIDENT,Annapolis Rd Eb / 85th Ave," New Carollton MD, 20784",PP/NC21,"Annapolis Rd Eb / 85th Ave New Carollton MD, 20784",38.964453,-76.8707519
01/09/2023,FAMILY DISPUTE,7749 Riverdale Rd Eb Apt 203," New Carollton MD, 20784",PP/NC20,"7749 Riverdale Rd Eb Apt 203 New Carollton MD, 20784",38.9584287,-76.8752362
01/09/2023,TRESPASSING COMPL,5427 85th Ave Apt 202," New Carollton MD, 20784",PP/NC10,"5427 85th Ave Apt 202 New Carollton MD, 20784",38.9561855,-76.8668036
01/09/2023,CHECK WELFARE,Lamont Dr / Riverdale Rd Eb," New Carollton MD, 20784",,"Lamont Dr / Riverdale Rd Eb New Carollton MD, 20784",38.9613004,-76.882405
01/09/2023,CHECK WELFARE,85th Pl / Caswell Pl," New Carollton MD, 20784",PP/NC10,"85th Pl / Caswell Pl New Carollton MD, 20784",38.9755488,-76.873227
01/09/2023,911 DISCONNECT,8310 Quentin St," New Carollton MD, 20784",,"8310 Quentin St New Carollton MD, 20784",38.9721903,-76.8792349
01/09/2023,THEFT J O,7790 Riverdale Rd Wb," New Carollton MD, 20784",,"7790 Riverdale Rd Wb New Carollton MD, 20784",38.9578728,-76.8726366
01/09/2023,STOLEN VEH,5293 85th Ave," New Carollton MD, 20784",PP/NC10,"5293 85th Ave New Carollton MD, 20784",38.9538603,-76.8685908
01/09/2023,SUSPICIOUS PERSON,5803 Lamont Dr," New Carollton MD, 20784",PP/NC19,"5803 Lamont Dr New Carollton MD, 20784",38.9622826,-76.8812616
01/09/2023,UNKNOWN TROUBLE,8500 Annapolis Rd Wb," New Carollton MD, 20784",,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
01/10/2023,ACCIDENT,Annapolis Rd Eb / Riverdale Rd Eb," New Carollton MD, 20784",PP/NC19,"Annapolis Rd Eb / Riverdale Rd Eb New Carollton MD, 20784",38.9557861,-76.8729861
01/10/2023,MISSING PERSON,8345 Verona Dr," New Carollton MD, 20784",PP/NC21,"8345 Verona Dr New Carollton MD, 20784",38.967246,-76.8790998
01/10/2023,ACCIDENT,7773 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC21,"7773 Riverdale Rd Eb New Carollton MD, 20784",38.9578499,-76.8750701
01/10/2023,911 DISCONNECT,7765 Riverdale Rd Eb," New Carollton MD, 20784",,"7765 Riverdale Rd Eb New Carollton MD, 20784",38.9581161,-76.8750942
01/10/2023,911 DISCONNECT,6052 87th Ave," New Carollton MD, 20784",,"6052 87th Ave New Carollton MD, 20784",38.9663598,-76.8691018
01/10/2023,CHECK WELFARE,7507 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC21,"7507 Riverdale Rd Eb New Carollton MD, 20784",38.9602778,-76.8809729
01/10/2023,PREMISE CHECK,8461 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8461 Annapolis Rd Eb New Carollton MD, 20784",38.9574249,-76.8692359
01/10/2023,MISC POLICE INCIDENT,6130 Lamont Dr Apt Followup," New Carollton MD, 20784",PP/NC20,"6130 Lamont Dr Apt Followup New Carollton MD, 20784",38.9680574,-76.8818246
01/10/2023,IMPOUND,7715 Riverdale Rd Eb Apt 302," New Carollton MD, 20784",,"7715 Riverdale Rd Eb Apt 302 New Carollton MD, 20784",38.9587272,-76.8763951
01/10/2023,PREMISE CHECK,8500 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC20,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
01/10/2023,CROSSING GUARD ASSIGNMENT,Westbrook Dr / Powhatan St Bldg Carrollton Es," New Carollton MD, 20784",,"Westbrook Dr / Powhatan St Bldg Carrollton Es New Carollton MD, 20784",38.9683565,-76.8757084
01/10/2023,UNKNOWN TROUBLE,6130 Lamont Dr," New Carollton MD, 20784",,"6130 Lamont Dr New Carollton MD, 20784",38.9680574,-76.8818246
01/10/2023,DISORDERLY,8500 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC21,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
01/10/2023,911 DISCONNECT,6114 Lamont Dr," New Carollton MD, 20784",,"6114 Lamont Dr New Carollton MD, 20784",38.9675901,-76.8803609
01/10/2023,UNKNOWN TROUBLE,8445 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC19,"8445 Annapolis Rd Eb New Carollton MD, 20784",38.9566736,-76.869326
01/10/2023,MISC POLICE INCIDENT,7790 Riverdale Rd Wb," New Carollton MD, 20784",,"7790 Riverdale Rd Wb New Carollton MD, 20784",38.9578728,-76.8726366
01/10/2023,911 DISCONNECT,5454 85th Ave," New Carollton MD, 20784",,"5454 85th Ave New Carollton MD, 20784",38.95488,-76.869032
01/10/2023,911 DISCONNECT,7915 Legation Rd," New Carollton MD, 20784",,"7915 Legation Rd New Carollton MD, 20784",38.9604548,-76.8778838
01/10/2023,CHECK WELFARE,Riverdale Rd Eb / Annapolis Rd Eb," New Carollton MD, 20784",PP/NC10,"Riverdale Rd Eb / Annapolis Rd Eb New Carollton MD, 20784",38.962035,-76.886736
01/10/2023,FAMILY DISPUTE,7723 Riverdale Rd Eb Apt 203," New Carollton MD, 20784",PP/NC10,"7723 Riverdale Rd Eb Apt 203 New Carollton MD, 20784",38.9578748,-76.8774838
01/10/2023,THEFT FROM AUTO,7602 Fontainebleau Dr Apt 244," New Carollton MD, 20784",PP/NC10,"7602 Fontainebleau Dr Apt 244 New Carollton MD, 20784",38.9583933,-76.879697
01/11/2023,THEFT FROM AUTO,7608 Fontainebleau Dr Apt 180," New Carollton MD, 20784",PP/NC19,"7608 Fontainebleau Dr Apt 180 New Carollton MD, 20784",38.959329,-76.8786193
01/11/2023,THEFT FROM AUTO,5816 89th Ave," New Carollton MD, 20784",PP/NC10,"5816 89th Ave New Carollton MD, 20784",38.9631476,-76.8663532
01/11/2023,SHOOTING COMBINED,7607 Fontainebleau Dr," New Carollton MD, 20784",PP/NC10,"7607 Fontainebleau Dr New Carollton MD, 20784",38.9579946,-76.8794801
01/11/2023,THEFT FROM AUTO,8404 Malissa St," New Carollton MD, 20784",PP/NC19,"8404 Malissa St New Carollton MD, 20784",38.9750147,-76.8790548
01/11/2023,THEFT FROM AUTO,5906 89th Ave," New Carollton MD, 20784",PP/NC20,"5906 89th Ave New Carollton MD, 20784",38.9645616,-76.8668036
01/11/2023,STOLEN VEH,8504 Oglethorpe St," New Carollton MD, 20784",PP/NC21,"8504 Oglethorpe St New Carollton MD, 20784",38.964989,-76.8709025
01/11/2023,STOLEN VEH,7733 Riverdale Rd Eb Apt T2," New Carollton MD, 20784",PP/NC20,"7733 Riverdale Rd Eb Apt T2 New Carollton MD, 20784",38.9583596,-76.8765551
01/11/2023,THEFT FROM AUTO,5808 Westbrook Dr," New Carollton MD, 20784",PP/NC21,"5808 Westbrook Dr New Carollton MD, 20784",38.9619525,-76.8706322
01/11/2023,STOLEN VEH,7733 Riverdale Rd Eb Apt T2," New Carollton MD, 20784",PP/NC20,"7733 Riverdale Rd Eb Apt T2 New Carollton MD, 20784",38.9583596,-76.8765551
01/11/2023,911 DISCONNECT,5809 Lamont Dr," New Carollton MD, 20784",,"5809 Lamont Dr New Carollton MD, 20784",38.9628282,-76.8811265
01/11/2023,PREMISE CHECK,5507 Karen Elaine Dr," New Carollton MD, 20784",PP/SC392,"5507 Karen Elaine Dr New Carollton MD, 20784",38.9571734,-76.8788071
01/11/2023,FRAUD,5512 Karen Elaine Dr," New Carollton MD, 20784",PP/NC21,"5512 Karen Elaine Dr New Carollton MD, 20784",38.9569523,-76.8795052
01/11/2023,PREMISE CHECK,8301(8500) Blk Annapolis Rd Eb," New Carollton MD, 20784",PP/2B5,"8301(8500) Blk Annapolis Rd Eb New Carollton MD, 20784",38.9590239,-76.8686729
01/11/2023,LOST PROPERTY,6615 Ian St," New Carollton MD, 20784",,"6615 Ian St New Carollton MD, 20784",38.9718916,-76.8910345
01/11/2023,MISC POLICE INCIDENT,5327 85th Ave," New Carollton MD, 20784",,"5327 85th Ave New Carollton MD, 20784",38.955414,-76.867553
01/11/2023,PROPERTY DAMAGE,5327 85th Ave Apt 102," New Carollton MD, 20784",,"5327 85th Ave Apt 102 New Carollton MD, 20784",38.955414,-76.867553
01/11/2023,MISC POLICE INCIDENT,7608 Fontainebleau Dr Apt 180," New Carollton MD, 20784",,"7608 Fontainebleau Dr Apt 180 New Carollton MD, 20784",38.959329,-76.8786193
01/11/2023,PREMISE CHECK,6130 Lamont Dr," New Carollton MD, 20784",PP/NC11,"6130 Lamont Dr New Carollton MD, 20784",38.9680574,-76.8818246
01/11/2023,DOMESTIC,8328 Donoghue Dr," New Carollton MD, 20784",,"8328 Donoghue Dr New Carollton MD, 20784",38.9759414,-76.8790998
01/11/2023,UNKNOWN TROUBLE,5433 85th Ave," New Carollton MD, 20784",,"5433 85th Ave New Carollton MD, 20784",38.9562071,-76.8682094
01/11/2023,CHECK WELFARE,5813 Runford Dr," New Carollton MD, 20784",PP/NC50,"5813 Runford Dr New Carollton MD, 20784",38.961946,-76.8772532
01/11/2023,DOMESTIC,5328 85th Ave Apt C3," New Carollton MD, 20784",PP/NC11,"5328 85th Ave Apt C3 New Carollton MD, 20784",38.9534336,-76.8720817
01/11/2023,CHECK WELFARE,85th Pl / Ravenswood Rd," New Carollton MD, 20784",PP/NC10,"85th Pl / Ravenswood Rd New Carollton MD, 20784",38.972558,-76.872507
01/11/2023,911 DISCONNECT,Riverdale Rd Eb / Annapolis Rd Eb," New Carollton MD, 20784",,"Riverdale Rd Eb / Annapolis Rd Eb New Carollton MD, 20784",38.962035,-76.886736
01/11/2023,911 DISCONNECT,5327 85th Ave," New Carollton MD, 20784",,"5327 85th Ave New Carollton MD, 20784",38.955414,-76.867553
01/12/2023,911 DISCONNECT,7601 Riverdale Rd Eb Apt 434," New Carollton MD, 20784",,"7601 Riverdale Rd Eb Apt 434 New Carollton MD, 20784",38.9600699,-76.880187
01/12/2023,911 DISCONNECT,8201 Annapolis Rd Eb," New Carollton MD, 20784",,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
01/12/2023,DISORDERLY,5449 85th Ave," New Carollton MD, 20784",PP/NC21,"5449 85th Ave New Carollton MD, 20784",38.9566944,-76.8680783
01/12/2023,LOCK OUT/IN COMBINED,8484 Annapolis Rd Wb," New Carollton MD, 20784",PP/NC21,"8484 Annapolis Rd Wb New Carollton MD, 20784",38.9586786,-76.8705647
01/12/2023,911 DISCONNECT,8113 Carrollton Pkwy," New Carollton MD, 20784",,"8113 Carrollton Pkwy New Carollton MD, 20784",38.9677339,-76.8835027
01/12/2023,CHECK WELFARE COMBINED,7414 Riverdale Rd Wb," New Carollton MD, 20784",PP/1786,"7414 Riverdale Rd Wb New Carollton MD, 20784",38.9622988,-76.8826353
01/12/2023,SUSPICIOUS AUTO,6515 Lamont Pl," New Carollton MD, 20784",PP/NC21,"6515 Lamont Pl New Carollton MD, 20784",38.9734147,-76.8818922
01/12/2023,DISORDERLY,8201 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8201 Annapolis Rd Eb New Carollton MD, 20784",38.9550816,-76.8724114
01/12/2023,DISORDERLY,8401 Annapolis Rd Eb," New Carollton MD, 20784",PP/NC21,"8401 Annapolis Rd Eb New Carollton MD, 20784",38.9561793,-76.8690332
01/12/2023,CDS COMPLAINT,7609 Riverdale Rd Eb," New Carollton MD, 20784",PP/NC21,"7609 Riverdale Rd Eb New Carollton MD, 20784",38.9590726,-76.8808585
01/12/2023,MISC POLICE INCIDENT,7705 Sondra Ct," New Carollton MD, 20784",PP/3A10,"7705 Sondra Ct New Carollton MD, 20784",38.9702636,-76.8929259
01/12/2023,ASSAULT REPORT,7717 Riverdale Rd Eb Apt 202," New Carollton MD, 20784",PP/NC10,"7717 Riverdale Rd Eb Apt 202 New Carollton MD, 20784",38.9580263,-76.8768647
01/12/2023,TRESPASSING COMPL,8505 86th Ct," New Carollton MD, 20784",PP/NC10,"8505 86th Ct New Carollton MD, 20784",38.9742773,-76.8715331
01/12/2023,DEATH REPORT,6637 Auburn Ave," New Carollton MD, 20784",PP/NC11,"6637 Auburn Ave New Carollton MD, 20784",38.9719877,-76.8932862
01/12/2023,MISC POLICE INCIDENT,8309 Annapolis Rd Eb," New Carollton MD, 20784",,"8309 Annapolis Rd Eb New Carollton MD, 20784",38.9560451,-76.8718145
01/12/2023,T - Traffic Stop,Annapolis Rd Eb / Riverdale Rd Eb," New Carollton MD, 20784",PP/L125,"Annapolis Rd Eb / Riverdale Rd Eb New Carollton MD, 20784",38.9557861,-76.8729861
01/12/2023,911 DISCONNECT,7609 Topton St," New Carollton MD, 20784",,"7609 Topton St New Carollton MD, 20784",38.9624742,-76.8762623
01/12/2023,FAMILY DISPUTE,7613 Riverdale Rd Eb Apt 111," New Carollton MD, 20784",PP/NC11,"7613 Riverdale Rd Eb Apt 111 New Carollton MD, 20784",38.9597764,-76.8791189
01/13/2023,UNKNOWN TROUBLE,5436 85th Ave," New Carollton MD, 20784",,"5436 85th Ave New Carollton MD, 20784",38.9538916,-76.8697089
01/13/2023,UNKNOWN TROUBLE,8101 Rycroft Ave," New Carollton MD, 20784",PP/NC20,"8101 Rycroft Ave New Carollton MD, 20784",38.9695828,-76.8855402
01/13/2023,PREMISE CHECK,8500 Annapolis Rd Wb," New Carollton MD, 20784",,"8500 Annapolis Rd Wb New Carollton MD, 20784",38.9590239,-76.8686729
01/13/2023,UNKNOWN TROUBLE,5302 85th Ave," New Carollton MD, 20784",,"5302 85th Ave New Carollton MD, 20784",38.952989,-76.869368
01/13/2023,MISC POLICE INCIDENT,6502 Jodie St," New Carollton MD, 20784",,"6502 Jodie St New Carollton MD, 20784",38.9714527,-76.8861256
01/13/2023,RESIDENTIAL ALARM,8309 Oliver St," New Carollton MD, 20784",PP/NC20,"8309 Oliver St New Carollton MD, 20784",38.9630232,-76.873695
01/13/2023,CPR COMBINED,8301 Stanwood St," New Carollton MD, 20784",PP/NC20,"8301 Stanwood St New Carollton MD, 20784",38.9699691,-76.8766226
01/13/2023,HIT AND RUN,7700 Blk Riverdale Rd Wb," New Carollton MD, 20784",PP/NC21,"7700 Blk Riverdale Rd Wb New Carollton MD, 20784",38.9599194,-76.8768788
